"Symbol","Scientific Name with Author","GSAT Common Name"
"CEANO","Ceanothus L.","Ceanothus"
"CEAR4","Cerastium arvense L.","field chickweed"
"CEAU","Cephalanthera austiniae (A. Gray) A. Heller","phantom orchid"
"CEBE2","Cerastium beeringianum Cham. & Schltdl.","Bering chickweed"
"CEBR3","Cerastium brachypodum (Engelm. ex A. Gray) B.L. Rob.","SHORTSTALK CHICKWEED"
"CECA2","Centaurea calcitrapa L.","red star thistle"
"CECY2","Centaurea cyanus L.","garden cornflower"
"CEDE15","Centaurea dealbata Willd. [excluded]","whitewash cornflower"
"CEDE4","Ceratophyllum demersum L.","coon's tail"
"CEDE5","Centaurea debeauxii Gren. & Godr. [excluded]","meadow knapweed"
"CEDI3","Centaurea diffusa Lam.","diffuse knapweed"
"CEDI5","Cerastium dichotomum L.","dry chickweed"
"CEDU2","Cerastium dubium (Bast.) Guépin","doubtful chickweed"
"CEEC2","Ceratophyllum echinatum A. Gray","spineless hornwort"
"CEER5","Centaurium erythraea Rafn","European centaury"
"CEEX","Centaurium exaltatum (Griseb.) W. Wight ex Piper","desert centaury"
"CEFO2","Cerastium fontanum Baumg.","Common chickweed"
"CEGL2","Cerastium glomeratum Thuill.","STICKY CHICKWEED"
"CEIB","Centaurea iberica Trevir. ex Spreng.","Iberian knapweed"
"CEIN3","Ceanothus integerrimus Hook. & Arn.","deerbrush"
"CEJA","Centaurea jacea L.","brownray knapweed"
"CELA","Celtis laevigata Willd.","SUGARBERRY"
"CELE3","Cercocarpus ledifolius Nutt.","curl-leaf mountain mahogany"
"CELO3","Cenchrus longispinus (Hack.) Fernald","INNOCENT-WEED"
"CELTI","Celtis L.","HACKBERRY"
"CEMA9","Centaurea macrocephala Puschk. ex Willd.","bighead knapweed"
"CEME2","Centaurea melitensis L.","Maltese star thistle"
"CEMO","Centaurea montana L.","mountain cornflower"
"CEMU2","Centaurium muehlenbergii (Griseb.) W. Wight ex Piper","Muhlenberg's centaury"
"CENCH","Cenchrus L.","sandbur"
"CENI2","Centaurea nigra L.","lesser knapweed"
"CENI3","Centaurea nigrescens Willd.","Tyrol knapweed"
"CENTA","Centaurea L.","knapweed"
"CENTA2","Centaurium Hill","centaury"
"CENU2","Cerastium nutans Raf.","nodding chickweed"
"CEPHA3","Cephalanthera Rich.","cephalanthera"
"CEPR","Ceanothus prostratus Benth.","squawcarpet"
"CEPUP6","Centromadia pungens (Hook. & Arn.) Greene ssp. pungens","common tarweed"
"CERAS","Cerastium L.","CHICKWEED"
"CERAT","Ceratophyllum L.","HORNWORT"
"CERAT3","Ceratocephala Moench","curveseed butterwort"
"CERCO","Cercocarpus Kunth","mountain mahogany"
"CESA","Ceanothus sanguineus Pursh","redstem ceanothus"
"CESO3","Centaurea solstitialis L.","yellow star thistle"
"CESTM","Centaurea stoebe L. ssp. micranthos (Gugler) Hayek","SPOTTED KNAPWEED"
"CETE5","Ceratocephala testiculata (Crantz) Roth","curveseed butterwort"
"CETO2","Cerastium tomentosum L.","snow in summer"
"CETR12","Centaurea trichocephala M. Bieb. ex Willd.","feather-head knapweed"
"CEVE","Ceanothus velutinus Douglas ex Hook.","snowbrush ceanothus"
"CHAEN","Chaenactis DC.","pincushion"
"CHAEN7","Chaenorhinum (DC.) Rchb.","dwarf snapdragon"
"CHAL7","Chenopodium album L.","LAMBSQUARTERS"
"CHAMA15","Chamaesyce Gray","sandmat"
"CHAMA4","Chamaecyparis Spach","cedar"
"CHAME2","Chamerion Raf. ex Holub","FIREWEED"
"CHAN9","Chamerion angustifolium (L.) Holub","FIREWEED"
"CHAT","Chenopodium atrovirens Rydb.","pinyon goosefoot"
"CHBE4","Chenopodium berlandieri Moq.","PITSEED GOOSEFOOT"
"CHCA4","Chenopodium capitatum (L.) Asch.","blite goosefoot"
"CHCH","Chenopodium chenopodioides (L.) Aellen","low goosefoot"
"CHCH7","Chrysolepis chrysophylla (Douglas ex Hook.) Hjelmqvist","giant chinquapin"
"CHDO","Chaenactis douglasii (Hook.) Hook. & Arn.","Douglas' dustymaiden"
"CHEIL","Cheilanthes Sw.","lipfern"
"CHELI","Chelidonium L.","celandine"
"CHENO","Chenopodium L.","goosefoot"
"CHEV","Chaenactis evermannii Greene","Evermann's pincushion"
"CHFE","Cheilanthes feei T. Moore","slender lipfern"
"CHFO2","Chenopodium foliosum (Moench) Asch.","leafy goosefoot"
"CHFR3","Chenopodium fremontii S. Watson","Fremont's goosefoot"
"CHGL13","Chamaesyce glyptosperma (Engelm.) Small","ribseed sandmat"
"CHGL5","Chrysosplenium glechomifolium Nutt.","Pacific golden saxifrage"
"CHGR","Cheilanthes gracillima D.C. Eaton","lace lipfern"
"CHHI","Chenopodium hians Standl.","hians goosefoot"
"CHHU","Chenopodium humile Hook.","marshland goosefoot"
"CHHU2","Chrysothamnus humilis Greene","Truckee rabbitbrush"
"CHIMA","Chimaphila Pursh","prince's pine"
"CHJU","Chondrilla juncea L.","rush skeletonweed"
"CHLA13","Chamerion latifolium (L.) Holub","dwarf fireweed"
"CHLE4","Chenopodium leptophyllum (Moq.) Nutt. ex S. Watson","narrowleaf goosefoot"
"CHMA15","Chamaesyce maculata (L.) Small","spotted sandmat"
"CHMA2","Chelidonium majus L.","celandine"
"CHME","Chimaphila menziesii (R. Br. ex D. Don) Spreng.","little prince's pine"
"CHMI","Chaenorhinum minus (L.) Lange","dwarf snapdragon"
"CHMU2","Chenopodium murale L.","nettleleaf goosefoot"
"CHOND","Chondrilla L.","chondrilla"
"CHORI","Chorispora R. Br. ex DC.","chorispora"
"CHORI2","Chorizanthe R. Br. ex Benth.","spineflower"
"CHPR5","Chenopodium pratericola Rydb.","DESERT GOOSEFOOT"
"CHRU","Chenopodium rubrum L.","RED GOOSEFOOT"
"CHRYS15","Chrysolepis Hjelmquist","chinquapin"
"CHRYS8","Chrysosplenium L.","golden saxifrage"
"CHRYS9","Chrysothamnus Nutt.","rabbitbrush"
"CHSA2","Chenopodium salinum Standl.","Rocky Mountain goosefoot"
"CHSE6","Chamaesyce serpyllifolia (Pers.) Small","thymeleaf sandmat"
"CHSI2","Chenopodium simplex (Torr.) Raf.","MAPLELEAF GOOSEFOOT"
"CHSU2","Chenopodium subglabrum (S. Watson) A. Nelson","smooth goosefoot"
"CHTE2","Chorispora tenella (Pall.) DC.","crossflower"
"CHTE3","Chrysosplenium tetrandrum (Lund ex Malmgr.) Th. Fr.","northern golden saxifrage"
"CHTH","Chaenactis thompsonii Cronquist","Thompson's pincushion"
"CHUM","Chimaphila umbellata (L.) W.P.C. Barton","princes pine"
"CHUR","Chenopodium urbicum L.","city goosefoot"
"CHVI8","Chrysothamnus viscidiflorus (Hook.) Nutt.","green rabbitbrush"
"CHVIL4","Chrysothamnus viscidiflorus (Hook.) Nutt. ssp. lanceolatus (Nutt.) H.M. Hall & Clem.","green rabbitbrush"
"CHVIP4","Chrysothamnus viscidiflorus (Hook.) Nutt. ssp. puberulus (D.C. Eaton) H.M. Hall & Clem.","green rabbitbrush"
"CHVIV2","Chrysothamnus viscidiflorus (Hook.) Nutt. ssp. viscidiflorus","green rabbitbrush"
"CHVIV4","Chrysothamnus viscidiflorus (Hook.) Nutt. ssp. viscidiflorus var. viscidiflorus","green rabbitbrush"
"CHWA2","Chorizanthe watsonii Torr. & A. Gray","fivetooth spineflower"
"CIAL","Circaea alpina L.","small enchanter's nightshade"
"CIAR4","Cirsium arvense (L.) Scop.","Canadian thistle"
"CIAR5","Cicer arietinum L.","chick pea"
"CIBR","Cirsium brevifolium Nutt.","Palouse thistle"
"CIBR2","Cirsium brevistylum Cronquist","clustered thistle"
"CIBU","Cicuta bulbifera L.","bulbet bearing water hemlock"
"CICER","Cicer L.","cicer"
"CICHO","Cichorium L.","CHICORY"
"CICUT","Cicuta L.","water hemlock"
"CIDO","Cicuta douglasii (DC.) J.M. Coult. & Rose","water hemlock"
"CIED","Cirsium edule Nutt.","edible thistle"
"CIFO","Cirsium foliosum (Hook.) DC.","elk thistle"
"CIHO","Cirsium hookerianum Nutt.","white thistle"
"CIIN","Cichorium intybus L.","CHICORY"
"CILA2","Cinna latifolia (Trevis. ex Goepp.) Griseb.","drooping woodreed"
"CIMA2","Cicuta maculata L.","spotted water hemlock"
"CINNA","Cinna L.","woodreed"
"CIRCA","Circaea L.","enchanter's nightshade"
"CIRE","Cirsium remotifolium (Hook.) DC.","fewleaf thistle"
"CIRO2","Cistanthe rosea (S. Watson) Hershkovitz","rosy pussypaws"
"CIRSI","Cirsium Mill.","thistle"
"CISC2","Cirsium scariosum Nutt.","meadow thistle"
"CISTA","Cistanthe Spach","pussypaws"
"CITW2","Cistanthe tweedyi (A. Gray) Hershkovitz","Tweedy's pussypaws"
"CIUM","Cistanthe umbellata (Torr.) Hershkovitz","Mt. Hood pussypaws"
"CIUN","Cirsium undulatum (Nutt.) Spreng.","WAVYLEAF THISTLE"
"CIVU","Cirsium vulgare (Savi) Ten.","BULL THISTLE"
"CLAM","Clarkia amoena (Lehm.) A. Nelson & J.F. Macbr.","farewell to spring"
"CLAR3","Claytonia arenicola L.F. Hend.","sand springbeauty"
"CLARK","Clarkia Pursh","clarkia"
"CLAYT","Claytonia L.","springbeauty"
"CLCO2","Clematis columbiana (Nutt.) Torr. & A. Gray","ROCK CLEMATIS"
"CLCO3","Claytonia cordifolia S. Watson","heartleaf springbeauty"
"CLDO2","Clinopodium douglasii (Benth.) Kuntze","yerba buena"
"CLEMA","Clematis L.","leather flower"
"CLEOM","Cleome L.","beeplant"
"CLEX2","Claytonia exigua Torr. & A. Gray","serpentine springbeauty"
"CLGR","Clarkia gracilis (Piper) A. Nelson & J.F. Macbr.","slender fairyfan"
"CLHI","Clematis hirsutissima Pursh","hairy clematis"
"CLINO","Clinopodium L.","clinopodium"
"CLINT","Clintonia Raf.","bluebead"
"CLLA2","Claytonia lanceolata Pall. ex Pursh","lanceleaf springbeauty"
"CLLI2","Clematis ligusticifolia Nutt.","western white clematis"
"CLLU2","Cleome lutea Hook.","yellow spiderflower"
"CLME","Claytonia megarhiza (A. Gray) Parry ex S. Watson","alpine springbeauty"
"CLOC2","Clematis occidentalis (Hornem.) DC.","western blue virginsbower"
"CLPA5","Claytonia parviflora Douglas ex Hook.","streambank springbeauty"
"CLPE","Claytonia perfoliata Donn ex Willd.","miner's lettuce"
"CLPU","Clarkia pulchella Pursh","pinkfairies"
"CLPU2","Clarkia purpurea (W. Curtis) A. Nelson & J.F. Macbr.","winecup fairyfan"
"CLRH","Clarkia rhomboidea Douglas ex Hook.","diamond fairyfan"
"CLRU2","Claytonia rubra (Howell) Tidestr.","redstem springbeauty"
"CLSE","Cleome serrulata Pursh","ROCKY MOUNTAIN BEEPLANT"
"CLSI2","Claytonia sibirica L.","Siberian springbeauty"
"CLUN2","Clintonia uniflora (Menzies ex Schult. & Schult. f.) Kunth","queencup bead lily"
"CLVI6","Clematis vitalba L.","evergreen clematis"
"CLVU","Clinopodium vulgare L.","wild basil"
"CLWA6","Claytonia washingtoniana (Suksd.) Suksd.","Washington springbeauty"
"CNBE","Cnicus benedictus L.","blessed thistle"
"CNICU","Cnicus L.","cnicus"
"COAJ","Consolida ajacis (L.) Schur","doubtful knight's-spur"
"COAM8","Corispermum americanum (Nutt.) Nutt.","American bugseed"
"COAR4","Convolvulus arvensis L.","FIELD BINDWEED"
"COAS","Coptis aspleniifolia Salisb.","fernleaf goldthread"
"COAU2","Corydalis aurea Willd.","scrambled eggs"
"COCA13","Cornus canadensis L.","bunchberry dogwood"
"COCA15","Corydalis caseana A. Gray","Sierra fumewort"
"COCA16","Corynephorus canescens (L.) P. Beauv.","gray clubawn grass"
"COCA5","Conyza canadensis (L.) Cronquist","Canadian horseweed"
"COCA7","Cordylanthus capitatus Nutt. ex Benth.","Yakima bird's-beak"
"COCHL4","Cochlearia L.","scurvygrass"
"COCO6","Corylus cornuta Marshall","BEAKED HAZELNUT"
"COCO7","Cotula coronopifolia L.","common brassbuttons"
"COCOC","Corylus cornuta Marshall var. californica (A. DC.) Sharp","California hazelnut"
"CODE","Collomia debilis (S. Watson) Greene","alpine collomia"
"CODI6","Coronopus didymus (L.) Sm.","lesser swinecress"
"COGM","Conioselinum gmelinii (Cham. & Schltdl.) Steud.","Pacific hemlockparsley"
"COGR2","Collinsia grandiflora Lindl.","giant blue eyed Mary"
"COGR4","Collomia grandiflora Douglas ex Lindl.","grand collomia"
"COGR6","Cochlearia groenlandica L.","Danish scurvygrass"
"COHA5","Columbiadoria hallii (A. Gray) G.L. Nesom","Hall's columbiadoria"
"COHE2","Collomia heterophylla Douglas ex Hook.","variableleaf collomia"
"COLA3","Coptis laciniata A. Gray","Oregon goldthread"
"COLA8","Collomia larsenii (A. Gray) Payson","talus collomia"
"COLEA","Coleanthus Seidel","mossgrass"
"COLI2","Collomia linearis Nutt.","narrow-leaved collomia"
"COLLI","Collinsia Nutt.","blue eyed Mary"
"COLLO","Collomia Nutt.","trumpet"
"COLUM2","Columbiadoria G.L. Nesom","columbiadoria"
"COMA2","Conium maculatum L.","Poison hemlock"
"COMA25","Corallorhiza maculata (Raf.) Raf.","summer coralroot"
"COMA3","Collomia macrocalyx Leiberg ex Brand","bristleflower collomia"
"COMA7","Convallaria majalis L.","European lily of the valley"
"COMAN","Comandra Nutt.","BASTARD TOADFLAX"
"COMAR3","Comarum L.","comarum"
"COME17","Corallorhiza mertensiana Bong.","Pacific coralroot"
"CONIO","Conioselinum Hoffm.","hemlockparsley"
"CONIU","Conium L.","Poison hemlock"
"CONRI","Conringia Heist. ex Fabr.","hare's ear mustard"
"CONSO","Consolida Gray","knight's-spur"
"CONU4","Cornus nuttallii Audubon ex Torr. & A. Gray","Pacific dogwood"
"CONVA","Convallaria L.","lily of the valley"
"CONVO","Convolvulus L.","bindweed"
"CONYZ","Conyza Less.","horseweed"
"COOC","Coptis occidentalis (Nutt.) Torr. & A. Gray","Idaho goldthread"
"COOR","Conringia orientalis (L.) Dumort.","hare's ear mustard"
"COPA28","Comarum palustre L.","purple marshlocks"
"COPA3","Collinsia parviflora Lindl.","maiden blue eyed Mary"
"COPA37","Corispermum pacificum Mosyakin","common bugseed"
"COPA39","Corispermum pallidum Mosyakin","pale bugseed"
"COPTI","Coptis Salisb.","goldthread"
"CORA2","Collinsia rattanii A. Gray","sticky blue eyed Mary"
"CORAL5","Corallorhiza Gagnebin, orth. cons.","coralroot"
"CORDY","Cordylanthus Nutt. ex Benth.","bird's-beak"
"COREO2","Coreopsis L.","tickseed"
"CORIS","Corispermum L.","bugseed"
"CORNU","Cornus L.","dogwood"
"CORON","Coronilla L.","crownvetch"
"CORON3","Coronopus Zinn","swinecress"
"CORYD","Corydalis DC.","fumewort"
"CORYL","Corylus L.","HAZELNUT"
"CORYN","Corynephorus P. Beauv.","clubawn grass"
"COSC4","Corydalis scouleri Hook.","Scouler's corydalis"
"COSE16","Cornus sericea L.","redosier dogwood"
"COSEO","Cornus sericea L. ssp. occidentalis (Torr. & A. Gray) Fosberg","redoiser dogwood"
"COSP","Collinsia sparsiflora Fisch. & C.A. Mey.","spinster's blue eyed Mary"
"COST19","Corallorhiza striata Lindl.","Hooded coralroot"
"COSU","Coleanthus subtilis (Tratt.) Seidel","moss grass"
"COTE","Collomia tenella A. Gray","diffuse collomia"
"COTI2","Collomia tinctoria Kellogg","staining collomia"
"COTI3","Coreopsis tinctoria Nutt.","GOLDEN TICKSEED"
"COTR18","Corallorhiza trifida Chatelain","yellow coralroot"
"COTUL","Cotula L.","waterbuttons"
"COUM","Comandra umbellata (L.) Nutt.","BASTARD TOADFLAX"
"COUN","Cornus unalaschkensis Ledeb.","western cordilleran bunchberry"
"CRAC2","Crepis acuminata Nutt.","tapertip hawksbeard"
"CRAC3","Cryptogramma acrostichoides R. Br.","American rockbrake"
"CRAF","Cryptantha affinis (A. Gray) Greene","quill catseye"
"CRAL2","Crypsis alopecuroides (Piller & Mitterp.) Schrad.","foxtail pricklegrass"
"CRAM3","Cryptantha ambigua (A. Gray) Greene","basin catseye"
"CRAQ","Crassula aquatica (L.) Schoenl.","water pygmyweed"
"CRASS","Crassula L.","pygmyweed"
"CRAT","Crepis atribarba A. Heller","slender hawksbeard"
"CRATA","Crataegus L.","hawthorn"
"CRBA2","Crepis bakeri Greene","Baker's hawksbeard"
"CRCA23","Cryptogramma cascadensis E.R. Alverson","Cascade rockbrake"
"CRCA3","Crepis capillaris (L.) Wallr.","smooth hawksbeard"
"CRCE","Cryptantha celosioides (Eastw.) Payson","cockscomb cryptantha"
"CRCHP2","Crataegus chrysocarpa Ashe var. piperi (Britton) Kruschke","Piper's hawthorn"
"CRCI2","Cryptantha circumscissa (Hook. & Arn.) I.M. Johnst.","cushion cryptantha"
"CRCO34","Crassula connata (Ruiz & Pav.) A. Berger","sand pygmyweed"
"CRDO2","Crataegus douglasii Lindl.","BLACK HAWTHORN"
"CREPI","Crepis L.","HAWKSBEARD"
"CRFE3","Cryptantha fendleri (A. Gray) Greene","sanddune cryptantha"
"CRFL4","Cryptantha flaccida (Douglas ex Lehm.) Greene","weakstem cryptantha"
"CRIN4","Crepis intermedia A. Gray","limestone hawksbeard"
"CRIN8","Cryptantha intermedia (A. Gray) Greene","Clearwater cryptantha"
"CRLE6","Cryptantha leucophaea (Douglas ex Lehm.) Payson","gray cryptantha"
"CRMO3","Crataegus monogyna Jacq.","oneseed hawthorn"
"CRMO4","Crepis modocensis Greene","Siskiyou hawksbeard"
"CRMU","Crocidium multicaule Hook.","common springgold"
"CRNA","Crepis nana Richardson","dwarf alpine hawksbeard"
"CRNI2","Crepis nicaeensis Balbis ex Pers.","Turkish hawksbeard"
"CROC","Crepis occidentalis Nutt.","largeflower hawksbeard"
"CROCI","Crocidium Hook.","spring-gold"
"CROTO","Croton L.","Croton"
"CRPL","Crepis pleurocarpa A. Gray","nakedstem hawksbeard"
"CRPT","Cryptantha pterocarya (Torr.) Greene","wingnut cryptantha"
"CRRU3","Crepis runcinata (James) Torr. & A. Gray","DANDELION HAWKSBEARD"
"CRSA7","Crassula saginoides (Maxim.) Bywater & Wickens","wrinkleseed pygmyweed"
"CRSC2","Cryptantha scoparia A. Nelson","Pinyon Desert cryptantha"
"CRSE11","Croton setigerus Hook.","dove weed"
"CRSI2","Cryptantha simulans Greene","pinewoods cryptantha"
"CRSP4","Cryptantha spiculifera (Piper) Payson","Snake River cryptantha"
"CRST2","Cryptogramma stelleri (S.G. Gmel.) Prantl","fragile rockbrake"
"CRSU16","Crataegus suksdorfii (Sarg.) Kruschke","Suksdorf's hawthorn"
"CRTE3","Crepis tectorum L.","narrowleaf hawksbeard"
"CRTH3","Cryptantha thompsonii I.M. Johnst.","Thompson's cryptantha"
"CRTO4","Cryptantha torreyana (A. Gray) Greene","Torrey's cryptantha"
"CRUPI","Crupina (Pers.) DC.","crupina"
"CRVU2","Crupina vulgaris Cass.","crupina"
"CRWA2","Cryptantha watsonii (A. Gray) Greene","Watson's cryptantha"
"CRYPS","Crypsis Aiton","pricklegrass"
"CRYPT","Cryptantha Lehm. ex G. Don","CRYPTANTHA"
"CRYPT3","Cryptogramma R. Br.","rockbrake"
"CUAP2","Cuscuta approximata Bab.","alfalfa dodder"
"CUCA","Cuscuta californica Hook. & Arn.","chaparral dodder"
"CUCE","Cuscuta cephalanthi Engelm.","buttonbush dodder"
"CUDE2","Cuscuta denticulata Engelm.","desert dodder"
"CUDO3","Cusickiella douglasii (A. Gray) Rollins","alkali false whitlowgrass"
"CUEP","Cuscuta epithymum (L.) L.","clover dodder"
"CUEP2","Cuscuta epilinum Weihe","flax dodder"
"CUPE3","Cuscuta pentagona Engelm.","FIVEANGLED DODDER"
"CUPL","Cuscuta plattensis A. Nelson","prairie dodder"
"CUSA","Cuscuta salina Engelm.","saltmarsh dodder"
"CUSCU","Cuscuta L.","dodder"
"CUSIC","Cusickiella Rollins","cusickiella"
"CUSU3","Cuscuta suksdorfii Yunck.","mountain dodder"
"CYAC2","Cyperus acuminatus Torr. & Hook. ex Torr.","tapertip flatsedge"
"CYBI6","Cyperus bipartitus Torr.","SLENDER FLATSEDGE"
"CYCR","Cynosurus cristatus L.","crested dogstail grass"
"CYDA","Cynodon dactylon (L.) Pers.","Bermudagrass"
"CYEC","Cynosurus echinatus L.","bristly dogstail grass"
"CYER","Cyperus eragrostis Lam.","tall flatsedge"
"CYER2","Cyperus erythrorhizos Muhl.","redroot nutgrass"
"CYES","Cyperus esculentus L.","YELLOW NUTGRASS"
"CYFA","Cypripedium fasciculatum Kellogg ex S. Watson","clustered lady's slipper"
"CYFR2","Cystopteris fragilis (L.) Bernh.","brittle bladderfern"
"CYGR","Cynoglossum grande Douglas ex Lehm.","Pacific hound's tongue"
"CYLU2","Cyperus lupulinus (Spreng.) Marcks","Great Plains flatsedge"
"CYMBA","Cymbalaria Hill","cymbalaria"
"CYMO2","Cypripedium montanum Douglas ex Lindl.","mountain lady's slipper"
"CYMU","Cymbalaria muralis G. Gaertn., B. Mey. & Scherb.","Kenilworth ivy"
"CYMU3","Cytisus multiflorus (L'Hér.) Sweet","white spanishbroom"
"CYNOD","Cynodon Rich.","Bermudagrass"
"CYNOG","Cynoglossum L.","HOUNDSTONGUE"
"CYNOS2","Cynosurus L.","dogstail grass"
"CYOF","Cynoglossum officinale L.","gypsyflower"
"CYPA19","Cypripedium parviflorum Salisb.","lesser yellow lady's slipper"
"CYPAP3","Cypripedium parviflorum Salisb. var. pubescens (Willd.) Knight","greater yellow lady's slipper"
"CYPER","Cyperus L.","flatsedge"
"CYPRI","Cypripedium L.","lady's slipper"
"CYSC3","Cyperus schweinitzii Torr.","Schweinitz's flatsedge"
"CYSC4","Cytisus scoparius (L.) Link","Scotch broom"
"CYSQ","Cyperus squarrosus L.","BEARDED FLATSEDGE"
"CYST","Cyperus strigosus L.","strawcolored flatsedge"
"CYSTO","Cystopteris Bernh.","bladderfern"
"CYTIS","Cytisus Desf.","broom"
"CYXA2","Cyclachaena xanthiifolia (Nutt.) Fresen.","giant sumpweed"
"DACA12","Damasonium californicum Torr. ex Benth.","California damsonium"
"DACA3","Danthonia californica Bol.","California oatgrass"
"DACA5","Darlingtonia californica Torr.","California pitcherplant"
"DACA6","Daucus carota L.","Queen Anne's lace"
"DACTY","Dactylis L.","ORCHARDGRASS"
"DADE","Danthonia decumbens (L.) DC.","common heathgrass"
"DAFRF","Dasiphora fruticosa (L.) Rydb. ssp. floribunda (Pursh) Kartesz","Shrubby cinquefoil"
"DAGL","Dactylis glomerata L.","ORCHARDGRASS"
"DAIN","Danthonia intermedia Vasey","timber oatgrass"
"DALA11","Daphne laureola L.","spurgelaurel"
"DALEA","Dalea L.","prairie clover"
"DAMAS","Damasonium Hill","damasonium"
"DANTH","Danthonia DC.","oatgrass"
"DAOR2","Dalea ornata (Douglas ex Hook.) Eaton & J. Wright","Blue Mountain prairieclover"
"DAPHN2","Daphne L.","daphne"
"DAPU3","Daucus pusillus Michx.","American wild carrot"
"DARLI","Darlingtonia Torr.","California pitcherplant"
"DASIP","Dasiphora Raf.","Shrubby cinquefoil"
"DASP2","Danthonia spicata (L.) P. Beauv. ex Roem. & Schult.","POVERTY OATGRASS"
"DAST","Datura stramonium L.","JIMSONWEED"
"DATUR","Datura L.","JIMSONWEED"
"DAUCU","Daucus L.","WILD CARROT"
"DAUN","Danthonia unispicata (Thurb.) Munro ex Macoun","onespike oatgrass"
"DAVI6","Dactylorhiza viridis (L.) R.M. Bateman, A.M. Pridgeon & M.W. Chase","longbract frog orchid"
"DEBA9","Delphinium basalticum Warnock","basalt larkspur"
"DEBE2","Deschampsia beringensis Hultén","Bering's tufted hairgrass"
"DECE","Deschampsia cespitosa (L.) P. Beauv.","tufted hairgrass"
"DEDA","Deschampsia danthonioides (Trin.) Munro","annual hairgrass"
"DEDE2","Delphinium depauperatum Nutt.","slim larkspur"
"DEDI11","Delphinium distichum Geyer ex Hook.","twospike larkspur"
"DEEL","Deschampsia elongata (Hook.) Munro","slender hairgrass"
"DEGL","Delphinium glareosum Greene","Olympic larkspur"
"DEGL3","Delphinium glaucum S. Watson","Sierra larkspur"
"DEHO2","Deschampsia holciformis J. Presl","Pacific hairgrass"
"DEIN5","Descurainia incana (Bernh. ex Fisch. & C.A. Mey.) Dorn","mountain tansymustard"
"DELI3","Delphinium lineapetalum Ewan","thinpetal larkspur"
"DELPH","Delphinium L.","larkspur"
"DEME","Delphinium menziesii DC.","Menzies' larkspur"
"DEMU","Delphinium multiplex (Ewan) C.L. Hitchc.","kittitas larkspur"
"DENU2","Delphinium nuttallianum Pritz. ex Walp.","twolobe larkspur"
"DENU3","Delphinium nuttallii A. Gray","upland larkspur"
"DEPI","Descurainia pinnata (Walter) Britton","western tansymustard"
"DESCH","Deschampsia P. Beauv.","hairgrass"
"DESCU","Descurainia Webb & Bethel.","tansymustard"
"DESO2","Descurainia sophia (L.) Webb ex Prantl","herb sophia"
"DEST","Delphinium stachydeum (A. Gray) Tidestr.","spiked larkspur"
"DESU7","Delphinium sutherlandii Warnock","Sutherland's larkspur"
"DEVI2","Delphinium viridescens Leiberg","Wenatchee larkspur"
"DEXA","Delphinium xantholeucum Piper","yellow white larkspur"
"DIAC2","Dichanthelium acuminatum (Sw.) Gould & C.A. Clark","tapered rosette grass"
"DIANT","Dianthus L.","dianthus"
"DIAR","Dianthus armeria L.","DEPTFORD PINK"
"DIBA","Dianthus barbatus L.","sweetwilliam"
"DICEN","Dicentra Bernh.","bleedinghearts"
"DICHA2","Dichanthelium (Hitchc. & Chase) Gould","rosette grass"
"DICHE2","Dichelostemma Kunth","snakelily"
"DICO19","Dichelostemma congestum (Sm.) Kunth","ookow"
"DICU","Dicentra cucullaria (L.) Bernh.","dutchman's breeches"
"DIDE","Dianthus deltoides L.","maiden pink"
"DIFO","Dicentra formosa (Haw.) Walp.","Pacific bleedinghearts"
"DIFU2","Dipsacus fullonum L.","Fuller's teasel"
"DIGIT","Digitalis L.","foxglove"
"DIGIT2","Digitaria Haller","crabgrass"
"DIIS","Digitaria ischaemum (Schreb.) Schreb. ex Muhl.","SMOOTH CRABGRASS"
"DIOL","Dichanthelium oligosanthes (Schult.) Gould","Heller's rosette grass"
"DIPSA","Dipsacus L.","teasel"
"DIPU","Digitalis purpurea L.","purple foxglove"
"DISA","Digitaria sanguinalis (L.) Scop.","HAIRY CRABGRASS"
"DISP","Distichlis spicata (L.) Greene","coastal saltgrass"
"DISTI","Distichlis Raf.","saltgrass"
"DIUN","Dicentra uniflora Kellogg","longhorn steershead"
"DOAU","Dodecatheon austrofrigidum K.L. Chambers","tundra shootingstar"
"DOCO","Dodecatheon conjugens Greene","Bonneville shootingstar"
"DODE","Dodecatheon dentatum Hook.","white shootingstar"
"DODEC","Dodecatheon L.","shootingstar"
"DOEL","Downingia elegans (Douglas ex Lindl.) Torr.","elegant calicoflower"
"DOHE","Dodecatheon hendersonii A. Gray","mosquito bills"
"DOJE","Dodecatheon jeffreyi Van Houtte","Sierrra shootingstar"
"DOLA","Douglasia laevigata A. Gray","cliff dwarf-primrose"
"DONI","Douglasia nivalis Lindl.","snow dwarf-primrose"
"DOPO","Dodecatheon poeticum L.F. Hend.","poet's shootingstar"
"DOPU","Dodecatheon pulchellum (Raf.) Merr.","darkthroat shootingstar"
"DOUGL","Douglasia Lindl.","dwarf-primrose"
"DOWNI","Downingia Torr.","calicoflower"
"DOYI","Downingia yina Applegate","cascade calicoflower"
"DRABA","Draba L.","Draba"
"DRACO","Dracocephalum L.","dragonhead"
"DRAL4","Draba albertina Greene","slender draba"
"DRAN","Drosera anglica Huds.","English sundew"
"DRAR3","Dryopteris arguta (Kaulf.) Watt","coastal woodfern"
"DRAU","Draba aurea Vahl ex Hornem.","golden draba"
