"Symbol","Scientific Name with Author","GSAT Common Name"
"EUHE5","Euphorbia hexagona Nutt. ex Spreng.","SIXANGLE SPURGE"
"EUMA8","Euphorbia marginata Pursh","snow on the mountain"
"EUMAM4","Eutrochium maculatum (L.) E.E. Lamont var. maculatum","spotted joepyeweed"
"EUPAT","Eupatorium L.","thoroughwort"
"EUPE3","Eupatorium perfoliatum L.","common boneset"
"EUPHO","Euphorbia L.","spurge"
"EUSP","Euphorbia spathulata Lam.","warty spurge"
"EVNU","Evolvulus nuttallianus Schult.","shaggy dwarf morning-glory"
"EVPR","Evax prolifera Nutt. ex DC.","bighead pygmycudweed"
"FAES2","Fagopyrum esculentum Moench","buckwheat"
"FAVU","Falcaria vulgaris Bernh.","sickleweed"
"FERU2","Festuca rubra L.","RED FESCUE"
"FIAU2","Fimbristylis autumnalis (L.) Roem. & Schult.","slender fimbry"
"FIMBR","Fimbristylis Vahl","fimbry"
"FIPU","Fimbristylis puberula (Michx.) Vahl","hairy fimbry"
"FRAGA","Fragaria L.","strawberry"
"FRAT","Fritillaria atropurpurea Nutt.","spotted fritillary"
"FRFL","Froelichia floridana (Nutt.) Moq.","plains snakecotton"
"FRGR3","Froelichia gracilis (Hook.) Moq.","SLENDER SNAKECOTTON"
"FRPE","Fraxinus pennsylvanica Marshall","GREEN ASH"
"FRVE","Fragaria vesca L.","woodland strawberry"
"FRVI","Fragaria virginiana Duchesne","Virginia strawberry"
"FUOF","Fumaria officinalis L.","drug fumitory"
"FUSI","Fuirena simplex Vahl","western umbrella-sedge"
"GAAP2","Galium aparine L.","stickywilly"
"GABO2","Galium boreale L.","northern bedstraw"
"GALIN","Galinsoga Ruiz & Pav.","gallant-soldier"
"GALIU","Galium L.","bedstraw"
"GAOB","Galium obtusum Bigelow","bluntleaf bedstraw"
"GAPU","Gaillardia pulchella Foug.","firewheel"
"GATI","Galium tinctorium (L.) Scop.","stiff marsh bedstraw"
"GATR2","Galium trifidum L.","threepetal bedstraw"
"GATR3","Galium triflorum Michx.","fragrant bedstraw"
"GAVE","Galium verum L.","Yellow Spring bedstraw"
"GEAL4","Gentiana alba Muhl. ex Nutt.","plain gentian"
"GEAN","Gentiana andrewsii Griseb.","closed bottle gentian"
"GECA5","Geranium carolinianum L.","CAROLINA GERANIUM"
"GENTI","Gentiana L.","gentian"
"GEPU2","Geranium pusillum L.","SMALL GERANIUM"
"GEPU5","Gentiana puberulenta J. Pringle","DOWNY GENTIAN"
"GEUM","Geum L.","avens"
"GEVI2","Geranium viscosissimum Fisch. & C.A. Mey. ex C.A. Mey.","sticky purple geranium"
"GLBO","Glyceria borealis (Nash) Batchelder","small floating mannagrass"
"GLGR","Glyceria grandis S. Watson","American mannagrass"
"GLHE2","Glechoma hederacea L.","ground ivy"
"GLLE3","Glycyrrhiza lepidota Pursh","AMERICAN LICORICE"
"GLST","Glyceria striata (Lam.) Hitchc.","FOWL MANNAGRASS"
"GLTR","Gleditsia triacanthos L.","HONEYLOCUST"
"GLYCE","Glyceria R. Br.","mannagrass"
"GNPA","Gnaphalium palustre Nutt.","western marsh cudweed"
"GRNE","Gratiola neglecta Torr.","clammy hedgehyssop"
"GRSQ","Grindelia squarrosa (Pursh) Dunal","CURLYCUP GUMWEED"
"GUSA2","Gutierrezia sarothrae (Pursh) Britton & Rusby","BROOM SNAKEWEED"
"GYPSO","Gypsophila L.","babysbreath"
"HACKE","Hackelia Opiz","stickseed"
"HADE","Hackelia deflexa (Wahlenb.) Opiz","nodding stickseed"
"HAFL2","Hackelia floribunda (Lehm.) I.M. Johnst.","manyflower stickseed"
"HAGL","Halogeton glomeratus (M. Bieb.) C.A. Mey.","saltlover"
"HAVI2","Hackelia virginiana (L.) I.M. Johnst.","beggarslice"
"HEAM","Helenium amarum (Raf.) H. Rock","yellowdicks"
"HEAN3","Helianthus annuus L.","common sunflower"
"HEAU","Helenium autumnale L.","COMMON SNEEZEWEED"
"HECO26","Hesperostipa comata (Trin. & Rupr.) Barkworth","needle and thread"
"HECU3","Heliotropium curassavicum L.","SALT HELIOTROPE"
"HEDEO","Hedeoma Pers.","FALSE PENNYROYAL"
"HEDR","Hedeoma drummondii Benth.","Drummond's false pennyroyal"
"HEGR4","Helianthus grosseserratus M. Martens","Sawtooth sunflower"
"HEHE5","Heliopsis helianthoides (L.) Sweet","SMOOTH OXEYE"
"HEHI","Hedeoma hispida Pursh","rough false pennyroyal"
"HEHI2","Helianthus hirsutus Raf.","HAIRY SUNFLOWER"
"HELIA3","Helianthus L.","sunflower"
"HEMA2","Helianthus maximiliani Schrad.","MAXIMILIAN SUNFLOWER"
"HEMA3","Hesperis matronalis L.","dames rocket"
"HEMA80","Heracleum maximum W. Bartram","common cowparsnip"
"HEMO2","Helianthus mollis Lam.","ashy sunflower"
"HENU","Helianthus nuttallii Torr. & A. Gray","Nuttall's sunflower"
"HEPA19","Helianthus pauciflorus Nutt.","STIFF SUNFLOWER"
"HEPE","Helianthus petiolaris Nutt.","PRAIRIE SUNFLOWER"
"HERI","Heuchera richardsonii R. Br.","Richardson's alumroot"
"HESP11","Hesperostipa spartea (Trin.) Barkworth","PORCUPINEGRASS"
"HEST3","Heterotheca stenophylla (A. Gray) Shinners","stiffleaf false goldenaster"
"HESU3","Heterotheca subaxillaris (Lam.) Britton & Rusby","CAMPHORWEED"
"HETER8","Heterotheca Cass.","false goldenaster"
"HETU","Helianthus tuberosus L.","Jerusalem artichoke"
"HEVI4","Heterotheca villosa (Pursh) Shinners","hairy false goldenaster"
"HIHI","Hierochloe hirta (Schrank) Borbás","northern sweetgrass"
"HITR","Hibiscus trionum L.","flower of an hour"
"HOJU","Hordeum jubatum L.","FOXTAIL BARLEY"
"HOPU","Hordeum pusillum Nutt.","LITTLE BARLEY"
"HOPU2","Houstonia purpurea L.","Venus' pride"
"HOUM","Holosteum umbellatum L.","JAGGED CHICKWEED"
"HOVU","Hordeum vulgare L.","common barley"
"HYAP","Hydrophyllum appendiculatum Michx.","great waterleaf"
"HYDRO4","Hydrophyllum L.","waterleaf"
"HYFI","Hymenopappus filifolius Hook.","fineleaf hymenopappus"
"HYHI2","Hypoxis hirsuta (L.) Coville","COMMON GOLDSTAR"
"HYMA2","Hypericum majus (A. Gray) Britton","large St. Johnswort"
"HYMEN4","Hymenopappus L'Hér.","Hymenopappus"
"HYNI","Hyoscyamus niger L.","black henbane"
"HYPE","Hypericum perforatum L.","common St. Johnswort"
"HYPER","Hypericum L.","St. Johnswort"
"HYPU","Hypericum punctatum Lam.","spotted St. Johnswort"
"HYSC","Hymenopappus scabiosaeus L'Hér.","Carolina woollywhite"
"HYTE2","Hymenopappus tenuifolius Pursh","Chalk Hill hymenopappus"
"IPCO5","Ipomopsis congesta (Hook.) V.E. Grant","ballhead ipomopsis"
"IPHE","Ipomoea hederacea Jacq.","ivyleaf morning-glory"
"IPLE","Ipomoea leptophylla Torr.","bush morning-glory"
"IPLO2","Ipomopsis longiflora (Torr.) V.E. Grant","flaxflowered ipomopsis"
"IPOMO","Ipomoea L.","morning-glory"
"IPOMO2","Ipomopsis Michx.","Ipomopsis"
"IPPU2","Ipomoea purpurea (L.) Roth","tall morning-glory"
"IRMI","Iris missouriensis Nutt.","Rocky Mountain iris"
"IVA","Iva L.","marshelder"
"IVAN2","Iva annua L.","annual marshelder"
"IVAX","Iva axillaris Pursh","POVERTYWEED"
"JUARL","Juncus arcticus Willd. ssp. littoralis (Engelm.) Hultén","BALTIC RUSH"
"JUBR3","Juncus brachyphyllus Wiegand","tuftedstem rush"
"JUBU","Juncus bufonius L.","TOAD RUSH"
"JUCO6","Juniperus communis L.","common juniper"
"JUDU2","Juncus dudleyi Wiegand","DUDLEY'S RUSH"
"JUEF","Juncus effusus L.","common rush"
"JUIN2","Juncus interior Wiegand","INLAND RUSH"
"JULO","Juncus longistylis Torr.","longstyle rush"
"JUMA4","Juncus marginatus Rostk.","grassleaf rush"
"JUNCU","Juncus L.","rush"
"JUNIP","Juniperus L.","juniper"
"JUNO2","Juncus nodosus L.","knotted rush"
"JUSC","Juncus scirpoides Lam.","needlepod rush"
"JUSC2","Juniperus scopulorum Sarg.","ROCKY MOUNTAIN JUNIPER"
"JUTE","Juncus tenuis Willd.","poverty rush"
"JUTO","Juncus torreyi Coville","Torrey's rush"
"JUVI","Juniperus virginiana L.","EASTERN REDCEDAR"
"KOMA","Koeleria macrantha (Ledeb.) Schult.","PRAIRIE JUNEGRASS"
"KRCA","Krigia caespitosa (Raf.) K.L. Chambers","weedy dwarfdandelion"
"KRLA2","Krascheninnikovia lanata (Pursh) A. Meeuse & Smit","WINTERFAT"
"LAAM","Lamium amplexicaule L.","henbit deadnettle"
"LACA","Lactuca canadensis L.","Canada lettuce"
"LACA3","Laportea canadensis (L.) Weddell","Canadian woodnettle"
"LACE","Lappula cenchrusoides A. Nelson","Great Plains stickseed"
"LACTU","Lactuca L.","lettuce"
"LAFL","Lactuca floridana (L.) Gaertn.","woodland lettuce"
"LALA4","Lathyrus latifolius L.","perennial pea"
"LALU","Lactuca ludoviciana (Nutt.) Riddell","biannual lettuce"
"LAMIU","Lamium L.","deadnettle"
"LAOC3","Lappula occidentalis (S. Watson) Greene","flatspine stickseed"
"LAPO2","Lathyrus polymorphus Nutt.","manystem pea"
"LAPPU","Lappula Moench","stickseed"
"LAPU2","Lamium purpureum L.","purple deadnettle"
"LASA","Lactuca saligna L.","willowleaf lettuce"
"LASE","Lactuca serriola L.","PRICKLY LETTUCE"
"LASQ","Lappula squarrosa (Retz.) Dumort.","EUROPEAN STICKSEED"
"LATA","Lactuca tatarica (L.) C.A. Mey.","BLUE LETTUCE"
"LATHY","Lathyrus L.","pea"
"LEAL","Lesquerella alpina (Nutt.) S. Watson","alpine bladderpod"
"LEAR6","Lesquerella arenosa (Richardson) Rydb.","Great Plains bladderpod"
"LECA2","Leonurus cardiaca L.","common motherwort"
"LECA5","Lepidium campestre (L.) W.T. Aiton","FIELD PEPPERWEED"
"LECA8","Lespedeza capitata Michx.","roundhead lespedeza"
"LECI4","Leymus cinereus (Scribn. & Merr.) Á. Löve","basin wildrye"
"LECU","Lespedeza cuneata (Dum. Cours.) G. Don","Chinese lespedeza"
"LEDE","Lepidium densiflorum Schrad.","common pepperweed"
"LEERS","Leersia Sw.","cutgrass"
"LEFR5","Lespedeza frutescens (L.) Hornem.","shrubby lespedeza"
"LEFUF","Leptochloa fusca (L.) Kunth ssp. fascicularis (Lam.) N. Snow","bearded sprangletop"
"LEGR2","Lesquerella gracilis (Hook.) S. Watson","spreading bladderpod"
"LEKI2","Leucopoa kingii (S. Watson) W.A. Weber","spike fescue"
"LELA2","Lepidium latifolium L.","broadleaved pepperweed"
"LELU","Lesquerella ludoviciana (Nutt.) S. Watson","foothill bladderpod"
"LEMNA","Lemna L.","duckweed"
"LEMO4","Leucocrinum montanum Nutt. ex A. Gray","common starlily"
"LEOB","Lepidium oblongum Small","VEINY PEPPERWEED"
"LEOR","Leersia oryzoides (L.) Sw.","RICE CUTGRASS"
"LEOV","Lesquerella ovalifolia Rydb. ex Britton","roundleaf bladderpod"
"LEPE2","Lepidium perfoliatum L.","CLASPING PEPPERWEED"
"LEPID","Lepidium L.","PEPPERWEED"
"LESA2","Lepidium sativum L.","gardencress pepperweed"
"LESPE","Lespedeza Michx.","lespedeza"
"LESQU","Lesquerella S. Watson","BLADDERPOD"
"LEVI2","Leersia virginica Willd.","WHITEGRASS"
"LEVI3","Lepidium virginicum L.","VIRGINIA PEPPERWEED"
"LEVU","Leucanthemum vulgare Lam.","oxeye daisy"
"LIAQ","Limosella aquatica L.","water mudwort"
"LIAR6","Lipocarpha aristulata (Coville) G. Tucker","awned halfchaff sedge"
"LIAS","Liatris aspera Michx.","tall blazing star"
"LIATR","Liatris Gaertn. ex Schreb.","blazing star"
"LICA12","Lithospermum canescens (Michx.) Lehm.","hoary puccoon"
"LICA13","Lithospermum caroliniense (Walter ex J.F. Gmel.) MacMill.","Carolina puccoon"
"LICA36","Linanthus caespitosus (Nutt.) J.M. Porter & L.A. Johnson","mat prickly phlox"
"LICO3","Linum compactum A. Nelson","Wyoming flax"
"LIDA","Linaria dalmatica (L.) Mill.","DALMATIAN TOADFLAX"
"LIDR3","Lipocarpha drummondii (Nees) G. Tucker","Drummond's halfchaff sedge"
"LIDU","Lindernia dubia (L.) Pennell","yellowseed false pimpernel"
"LIGR4","Linum grandiflorum Desf.","flowering flax"
"LIIN2","Lithospermum incisum Lehm.","narrowleaf stoneseed"
"LILA","Liatris lancifolia (Greene) Kittell","lanceleaf blazing star"
"LILE3","Linum lewisii Pursh","PRAIRIE FLAX"
"LILIU","Lilium L.","lily"
"LIMI12","Lipocarpha micrantha (Vahl) G. Tucker","smallflower halfchaff sedge"
"LINAR","Linaria Mill.","toadflax"
"LINUM","Linum L.","flax"
"LIPA5","Lithophragma parviflorum (Hook.) Nutt. ex Torr. & A. Gray","smallflower woodland-star"
"LIPH","Lilium philadelphicum L.","wood lily"
"LIPOC","Lipocarpha R. Br.","halfchaff sedge"
"LIPU","Liatris punctata Hook.","dotted blazing star"
"LIPY","Liatris pycnostachya Michx.","prairie blazing star"
"LIRI","Linum rigidum Pursh","STIFFSTEM FLAX"
"LISQ","Liatris squarrosa (L.) Michx.","scaly blazing star"
"LISU4","Linum sulcatum Riddell","GROOVED FLAX"
"LITHO3","Lithospermum L.","stoneseed"
"LIUS","Linum usitatissimum L.","common flax"
"LIVU","Ligustrum vulgare L.","European privet"
"LIVU2","Linaria vulgaris Mill.","BUTTER AND EGGS"
"LOBEL","Lobelia L.","Lobelia"
"LOCA2","Lobelia cardinalis L.","cardinalflower"
"LOCO6","Lotus corniculatus L.","birdfoot deervetch"
"LODI2","Lonicera dioica L.","limber honeysuckle"
"LOFO","Lomatium foeniculaceum (Nutt.) J.M. Coult. & Rose","desert biscuitroot"
"LOIN","Lobelia inflata L.","Indian-tobacco"
"LOJA","Lonicera japonica Thunb.","JAPANESE HONEYSUCKLE"
"LOLIU","Lolium L.","ryegrass"
"LOMA","Lobularia maritima (L.) Desv.","sweet alyssum"
"LOMA6","Lonicera maackii (Rupr.) Herder","Amur honeysuckle"
"LOMAT","Lomatium Raf.","desertparsley"
"LONIC","Lonicera L.","honeysuckle"
"LONU3","Lomatium nuttallii (A. Gray) J.F. Macbr.","Nuttall's biscuitroot"
"LOOR","Lomatium orientale J.M. Coult. & Rose","Northern Idaho biscuitroot"
"LOPE","Lolium perenne L.","PERENNIAL RYEGRASS"
"LOSI","Lobelia siphilitica L.","great blue lobelia"
"LOSP","Lobelia spicata Lam.","PALESPIKE LOBELIA"
"LOTA","Lonicera tatarica L.","TATARIAN HONEYSUCKLE"
"LOTE4","Lotus tenuis Waldst. & Kit. ex Willd.","narrowleaf bird's-foot trefoil"
"LOTUS","Lotus L.","trefoil"
"LOUN","Lotus unifoliolatus (Hook.) Benth.","American bird's-foot trefoil"
"LUAL2","Ludwigia alternifolia L.","seedbox"
"LUAR3","Lupinus argenteus Pursh","Silvery lupine"
"LUCA","Lupinus caudatus Kellogg","tailcup lupine"
"LUDWI","Ludwigia L.","primrose-willow"
"LUPA","Ludwigia palustris (L.) Elliott","MARSH SEEDBOX"
"LUPE5","Ludwigia peploides (Kunth) P.H. Raven","floating primrose-willow"
"LUPIN","Lupinus L.","lupine"
"LUPL","Lupinus plattensis S. Watson","Nebraska lupine"
"LUPO","Ludwigia polycarpa Short & Peter","manyfruit primrose-willow"
"LUPU","Lupinus pusillus Pursh","rusty lupine"
"LYAL4","Lythrum alatum Pursh","WINGED LYTHRUM"
"LYAM","Lycopus americanus Muhl. ex W.P.C. Barton","American water horehound"
"LYAS","Lycopus asper Greene","rough bugleweed"
"LYBA4","Lycium barbarum L.","matrimony vine"
"LYCI","Lysimachia ciliata L.","FRINGED LOOSESTRIFE"
"LYCOP4","Lycopus L.","waterhorehound"
"LYHY","Lysimachia hybrida Michx.","lowland yellow loosestrife"
"LYJU","Lygodesmia juncea (Pursh) D. Don ex Hook.","RUSH SKELETONPLANT"
"LYNU","Lysimachia nummularia L.","creeping jenny"
"LYPU2","Lysimachia punctata L.","large yellow loosestrife"
"LYSA2","Lythrum salicaria L.","PURPLE LOOSESTRIFE"
"LYSIM","Lysimachia L.","yellow loosestrife"
"LYTH2","Lysimachia thyrsiflora L.","tufted loosestrife"
"LYTHR","Lythrum L.","loosestrife"
"LYUN","Lycopus uniflorus Michx.","northern bugleweed"
"LYVI4","Lycopus virginicus L.","Virginia water horehound"
"MACA2","Machaeranthera canescens (Pursh) A. Gray","hoary tansyaster"
"MACA4","Maianthemum canadense Desf.","Canada mayflower"
"MACHA","Machaeranthera Nees","tansyaster"
"MADI6","Matricaria discoidea DC.","disc mayweed"
"MAGR2","Machaeranthera grindelioides (Nutt.) Shinners","rayless tansyaster"
"MAIAN","Maianthemum F.H. Wigg.","mayflower"
"MALUS","Malus Mill.","apple"
"MALVA","Malva L.","mallow"
"MANE","Malva neglecta Wallr.","COMMON MALLOW"
"MAPI","Machaeranthera pinnatifida (Hook.) Shinners","lacy tansyaster"
"MARA7","Maianthemum racemosum (L.) Link","feathery false lily of the vally"
"MARE11","Mahonia repens (Lindl.) G. Don","CREEPING BARBERRY"
"MAST4","Maianthemum stellatum (L.) Link","starry false lily of the vally"
"MATA2","Machaeranthera tanacetifolia (Kunth) Nees","tanseyleaf tansyaster"
"MAVU","Marrubium vulgare L.","HOREHOUND"
"MEAL6","Mentzelia albicaulis (Hook.) Torr. & A. Gray","whitestem blazingstar"
"MEAR4","Mentha arvensis L.","wild mint"
"MEDE2","Mentzelia decapetala (Pursh ex Sims) Urb. & Gilg ex Gilg","tenpetal blazingstar"
"MELA3","Mertensia lanceolata (Pursh) DC.","prairie bluebells"
"MELU","Medicago lupulina L.","black medick"
"MEMU3","Mentzelia multiflora (Nutt.) A. Gray","Adonis blazingstar"
"MENTZ","Mentzelia L.","blazingstar"
"MENU","Mentzelia nuda (Pursh) Torr. & A. Gray","bractless blazingstar"
"MEOF","Melilotus officinalis (L.) Lam.","YELLOW SWEETCLOVER"
"MESA","Medicago sativa L.","ALFALFA"
"METR3","Menyanthes trifoliata L.","buckbean"
"MIGL3","Mirabilis glabra (S. Watson) Standl.","smooth four o'clock"
"MIGRG4","Microsteris gracilis (Hook.) Greene var. gracilis","slender phlox"
"MIHI","Mirabilis hirsuta (Pursh) MacMill.","hairy four o'clock"
"MILI3","Mirabilis linearis (Pursh) Heimerl","narrowleaf four o'clock"
"MINU6","Mimosa nuttallii (DC. ex Britton & Rose) B.L. Turner","Nuttall's sensitive-briar"
"MINY","Mirabilis nyctaginea (Michx.) MacMill.","heartleaf four o'clock"
"MIRAB","Mirabilis L.","four o'clock"
"MISA","Miscanthus sacchariflorus (Maxim.) Franch.","Amur silvergrass"
"MOAL","Morus alba L.","WHITE MULBERRY"
"MOCI","Monarda citriodora Cerv. ex Lag.","LEMON BEEBALM"
"MOFI","Monarda fistulosa L.","wild bergamot"
"MOHY3","Monotropa hypopitys L.","pinesap"
"MOLA6","Moehringia lateriflora (L.) Fenzl","bluntleaf sandwort"
"MONAR","Monarda L.","beebalm"
"MONU","Monolepis nuttalliana (Schult.) Greene","Nuttall's povertyweed"
"MOPE","Monarda pectinata Nutt.","pony beebalm"
"MORU2","Morus rubra L.","RED MULBERRY"
"MORUS","Morus L.","mulberry"
"MOUN3","Monotropa uniflora L.","INDIANPIPE"
"MOVE","Mollugo verticillata L.","green carpetweed"
"MUAS","Muhlenbergia asperifolia (Nees & Meyen ex Trin.) Parodi","scratchgrass"
"MUCU3","Muhlenbergia cuspidata (Torr. ex Hook.) Rydb.","PLAINS MUHLY"
"MUDI","Musineon divaricatum (Pursh) Raf.","leafy wildparsley"
"MUFR2","Muhlenbergia frondosa (Poir.) Fernald","wirestem muhly"
"MUGL3","Muhlenbergia glomerata (Willd.) Trin.","spiked muhly"
"MUHLE","Muhlenbergia Schreb.","muhly"
"MUME2","Muhlenbergia mexicana (L.) Trin.","Mexican muhly"
"MUPU2","Muhlenbergia pungens Thurb.","SANDHILL MUHLY"
"MURA","Muhlenbergia racemosa (Michx.) Britton, Sterns & Poggenb.","marsh muhly"
"MURI","Muhlenbergia richardsonis (Trin.) Rydb.","mat muhly"
"MUSC","Muhlenbergia schreberi J.F. Gmel.","nimblewill"
"MUSIN","Musineon Raf.","wildparsley"
"MUSQ3","Munroa squarrosa (Nutt.) Torr.","FALSE BUFFALOGRASS"
"MUTE3","Musineon tenuifolium (Nutt. ex Torr. & A. Gray) J.M. Coult. & Rose","slender wildparsley"
"MYMI2","Myosurus minimus L.","TINY MOUSETAIL"
"MYOSO","Myosotis L.","forget-me-not"
"MYRIO","Myriophyllum L.","watermilfoil"
"MYSI","Myriophyllum sibiricum Kom.","shortspike watermilfoil"
"MYSP2","Myriophyllum spicatum L.","spike watermilfoil"
"NAVI4","Nassella viridula (Trin.) Barkworth","green needlegrass"
"NECA2","Nepeta cataria L.","CATNIP"
"NERE3","Neeragrostis reptans (Michx.) Nicora","creeping lovegrass"
"NOCU","Nothocalais cuspidata (Pursh) Greene","sharppoint prairie-dandelion"
"NUTE","Nuttallanthus texanus (Scheele) D.A. Sutton","Texas toadflax"
"OEBI","Oenothera biennis L.","common evening-primrose"
"OECA10","Oenothera caespitosa Nutt.","tufted evening-primrose"
"OECO","Oenothera coloradensis (Rydb.) W.L. Wagner & Hoch","New Mexico beeblossom"
"OECU2","Oenothera curtiflora W.L. Wagner & Hoch","velvetweed"
"OEFI2","Oenothera filiformis (Small) W.L. Wagner & Hoch","longflower beeblossom"
"OEFL","Oenothera flava (A. Nelson) Garrett","yellow evening-primrose"
"OELA","Oenothera laciniata Hill","cutleaf evening-primrose"
"OENOT","Oenothera L.","evening-primrose"
"OENOT","Oenothera L.","beeblossom"
"OENU","Oenothera nuttallii Sweet","Nuttall's evening-primrose"
"OERH","Oenothera rhombipetala Nutt. ex Torr. & A. Gray","fourpoint evening-primrose"
"OESU3","Oenothera suffrutescens (Ser.) W.L. Wagner & Hoch","scarlet beeblossom"
"OEVI","Oenothera villosa Thunb.","hairy evening-primrose"
"OLRI","Oligoneuron rigidum (L.) Small","STIFF GOLDENROD"
"ONAC","Onopordum acanthium L.","Scots cottonthistle"
"ONBEB","Onosmodium bejariense DC. ex A. DC. var. bejariense","softhair marbleseed"
"ONVI","Onobrychis viciifolia Scop.","sainfoin"
"OPFR","Opuntia fragilis (Nutt.) Haw.","BRITTLE PRICKLYPEAR"
"OPMA2","Opuntia macrorhiza Engelm.","twistspine pricklypear"
"OPPO","Opuntia polyacantha Haw.","PLAINS PRICKLYPEAR"
"OPUNT","Opuntia Mill.","pricklypear"
"ORFA","Orobanche fasciculata Nutt.","clustered broomrape"
"ORLU","Orobanche ludoviciana Nutt.","LOUISIANA BROOMRAPE"
"ORLU2","Orthocarpus luteus Nutt.","yellow owl's-clover"
"OROBA","Orobanche L.","broomrape"
"ORSE","Orthilia secunda (L.) House","sidebells wintergreen"
"ORUM","Ornithogalum umbellatum L.","sleepydick"
"ORUN","Orobanche uniflora L.","ONEFLOWERED BROOMRAPE"
"OSCL","Osmorhiza claytonii (Michx.) C.B. Clarke","Clayton's sweetroot"
"OSLO","Osmorhiza longistylis (Torr.) DC.","LONGSTYLE SWEETROOT"
"OSMOR","Osmorhiza Raf.","sweetroot"
"OXLA3","Oxytropis lambertii Pursh","purple locoweed"
"OXSE","Oxytropis sericea Nutt.","white locoweed"
"OXST","Oxalis stricta L.","COMMON YELLOW OXALIS"
"OXVI","Oxalis violacea L.","VIOLET WOODSORREL"
"OXYTR","Oxytropis DC.","locoweed"
"PACA11","Paronychia canadensis (L.) Alph. Wood","smooth forked nailwort"
"PACA15","Packera cana (Hook.) W.A. Weber & Á. Löve","woolly groundsel"
"PACA6","Panicum capillare L.","WITCHGRASS"
"PACKE","Packera Á. Löve & D. Löve","ragwort"
"PADE4","Paronychia depressa (Torr. & A. Gray) Nutt. ex A. Nelson","spreading nailwort"
"PADI","Panicum dichotomiflorum Michx.","fall panicgrass"
"PAGL17","Packera glabella (Poir.) C. Jeffrey","butterweed"
"PAJA","Paronychia jamesii Torr. & A. Gray","James' nailwort"
"PAMI2","Panicum miliaceum L.","broomcorn millet"
"PANIC","Panicum L.","panicgrass"
"PAPE5","Parietaria pensylvanica Muhl. ex Willd.","PENNSYLVANIA PELLITORY"
"PAPL12","Packera plattensis (Nutt.) W.A. Weber & Á. Löve","PRAIRIE GROUNDSEL"
"PAPS5","Packera pseudaurea (Rydb.) W.A. Weber & Á. Löve","falsegold groundsel"
"PAQU2","Parthenocissus quinquefolia (L.) Planch.","VIRGINIA CREEPER"
"PARA2","Patis racemosa (Sm.) Romasch., P.M. Peterson & R. J. Soreng","blackseed ricegrass"
"PARON","Paronychia Mill.","NAILWORT"
"PARTH3","Parthenocissus Planch.","creeper"
"PASA2","Pastinaca sativa L.","Wild parsnip"
"PASE","Paronychia sessiliflora Nutt.","CREEPING NAILWORT"
"PASE5","Paspalum setaceum Michx.","Thin paspalum"
"PASM","Pascopyrum smithii (Rydb.) Á. Löve","WESTERN WHEATGRASS"
"PASP","Palafoxia sphacelata (Nutt. ex Torr.) Cory","othake"
"PATR7","Packera tridenticulata (Rydb.) W.A. Weber & Á. Löve","threetooth ragwort"
"PAVI2","Panicum virgatum L.","SWITCHGRASS"
"PAVI5","Parthenocissus vitacea (Knerr) Hitchc.","woodbine"
"PEAL2","Penstemon albidus Nutt.","WHITE PENSTEMON"
"PEAN4","Penstemon angustifolius Nutt. ex Pursh","broadbeard beardtongue"
"PEAR6","Pediomelum argophyllum (Pursh) J. Grimes","silverleaf Indian breadroot"
"PEAT2","Pellaea atropurpurea (L.) Link","PURPLE CLIFFBRAKE"
"PECA","Pedicularis canadensis L.","Canadian lousewort"
"PECR","Pedicularis crenulata Benth.","meadow lousewort"
"PEDI9","Pediomelum digitatum (Nutt. ex Torr. & A. Gray) Isely","palmleaf Indian breadroot"
"PEDIO2","Pediomelum Rydb.","INDIAN BREADROOT"
"PEER","Penstemon eriantherus Pursh","fuzzytongue penstemon"
"PEES","Pediomelum esculentum (Pursh) Rydb.","large Indian breadroot"
"PEFR4","Perilla frutescens (L.) Britton","beefsteakplant"
"PEGL3","Penstemon glaber Pursh","sawsepal penstemon"
"PEGR7","Penstemon grandiflorus Nutt.","large beardtongue"
"PEHA12","Penstemon haydenii S. Watson","blowout beardtongue"
"PELA2","Pedicularis lanceolata Michx.","swamp lousewort"
"PELI10","Pediomelum linearifolium (Torr. & A. Gray) J. Grimes","narrowleaf Indian breadroot"
"PELLA","Pellaea Link","cliffbrake"
"PENST","Penstemon Schmidel","beardtongue"
"PESE6","Penthorum sedoides L.","ditch stonecrop"
"PETU","Penstemon tubaeflorus Nutt.","white wand beardtongue"
"PHAM4","Phytolacca americana L.","American pokeweed"
"PHAN4","Phlox andicola E.E. Nelson","PRAIRIE PHLOX"
"PHAR3","Phalaris arundinacea L.","REED CANARYGRASS"
"PHAU7","Phragmites australis (Cav.) Trin. ex Steud.","COMMON REED"
"PHBR5","Physaria brassicoides Rydb.","double twinpod"
"PHCU3","Phyla cuneifolia (Torr.) Greene","wedgeleaf"
"PHDI3","Phlox diffusa Benth.","spreading phlox"
"PHDI5","Phlox divaricata L.","wild blue phlox"
"PHHA","Phacelia hastata Douglas ex Lehm.","silverleaf phacelia"
"PHHE4","Physalis hederifolia A. Gray","ivyleaf groundcherry"
"PHHE5","Physalis heterophylla Nees","CLAMMY GROUNDCHERRY"
"PHHI8","Physalis hispida (Waterf.) Cronquist","prairie groundcherry"
"PHHO","Phlox hoodii Richardson","spiny phlox"
"PHLA3","Phyla lanceolata (Michx.) Greene","LANCELEAF FOGFRUIT"
