"Symbol","Scientific Name with Author","GSAT Common Name"
"CASTI3","Calamagrostis stricta (Timm) Koeler ssp. inexpansa (A. Gray) C.W. Greene","NORTHERN REEDGRASS"
"CATE19","Callitriche terrestris Raf.","terrestrial water-starwort"
"CATE7","Carex texensis (Torr.) L.H. Bailey","Texas sedge"
"CATE9","Carya texana Buckley","black hickory"
"CATH2","Caulophyllum thalictroides (L.) Michx.","BLUE COHOSH"
"CATI","Carthamus tinctorius L.","SAFFLOWER"
"CATO6","Carya tomentosa (Lam.) Nutt.","mockernut hickory"
"CATR6","Carex triangularis Boeckeler","eastern fox sedge"
"CATR7","Carex tribuloides Wahlenb.","blunt broom sedge"
"CATU5","Calopogon tuberosus (L.) Britton, Sterns & Poggenb.","TUBEROUS GRASS-PINK"
"CAUM4","Carex umbellata Schkuhr ex Willd.","parasol sedge"
"CAVU2","Carex vulpinoidea Michx.","FOX SEDGE"
"CEAM","Ceanothus americanus L.","New Jersey tea"
"CEAM2","Centaurea americana Nutt.","BASKETFLOWER"
"CEAR3","Celosia argentea L.","CRESTED COCK'S-COMB"
"CEBR2","Cerastium brachypetalum Pers.","GRAY MOUSE-EAR CHICKWEED"
"CEBR3","Cerastium brachypodum (Engelm. ex A. Gray) B.L. Rob.","SHORTSTALK CHICKWEED"
"CECA4","Cercis canadensis L.","redbud"
"CECY2","Centaurea cyanus L.","CORNFLOWER"
"CEDE4","Ceratophyllum demersum L.","HORNWORT"
"CEEC2","Ceratophyllum echinatum A. Gray","spineless hornwort"
"CEFOV2","Cerastium fontanum Baumg. ssp. vulgare (Hartm.) Greuter & Burdet","BIG CHICKWEED"
"CEGL2","Cerastium glomeratum Thuill.","STICKY MOUSE-EAR CHICKWEED"
"CELA","Celtis laevigata Willd.","SUGARBERRY"
"CELO3","Cenchrus longispinus (Hack.) Fernald","INNOCENT-WEED"
"CELO3","Cenchrus longispinus (Hack.) Fernald","COASTAL SANDBURR"
"CENU2","Cerastium nutans Raf.","NODDING MOUSE-EAR CHICKWEED"
"CEOC","Celtis occidentalis L.","HACKBERRY"
"CEOC2","Cephalanthus occidentalis L.","buttonbush"
"CEPU10","Celtis pumila Pursh","dwarf hackberry"
"CEPU4","Cerastium pumilum W. Curtis","mouse-ear chickweed"
"CESC","Celastrus scandens L.","bittersweet"
"CESO3","Centaurea solstitialis L.","YELLOW KNAPWEED"
"CESTM","Centaurea stoebe L. ssp. micranthos (Gugler) Hayek","SPOTTED KNAPWEED"
"CETE2","Centaurium texense (Griseb.) Fernald","Lady Bird's centaury"
"CETE5","Ceratocephala testiculata (Crantz) Roth","BUR BUTTERCUP"
"CHAL7","Chenopodium album L.","LAMBSQUARTERS"
"CHANC","Chamerion angustifolium (L.) Holub ssp. circumvagum (Mosquin) Hoch","FIREWEED"
"CHBA11","Chrysothamnus baileyi Wooton & Standl.","southwest rabbitbrush"
"CHBEB3","Chenopodium berlandieri Moq. var. bushianum (Aellen) Cronquist","VILLAGE GOOSEFOOT"
"CHBEZ","Chenopodium berlandieri Moq. var. zschackii (Murr) Murr ex Asch.","PITSEED GOOSEFOOT"
"CHCO","Chamaesaracha coniodes (Moric. ex Dunal) Britton","GRAY FALSE NIGHTSHADE"
"CHCU2","Chloris cucullata Bisch.","hooded windmillgrass"
"CHCY","Chenopodium cycloides A. Nelson","sandhill goosefoot"
"CHER2","Chaetopappa ericoides (Torr.) G.L. Nesom","WHITE ASTER"
"CHFA2","Chamaecrista fasciculata (Michx.) Greene","PARTRIDGE PEA"
"CHFE","Cheilanthes feei T. Moore","BABY LIP FERN"
"CHFR3","Chenopodium fremontii S. Watson","FREMONT GOOSEFOOT"
"CHGE2","Chamaesyce geyeri (Engelm. & A. Gray) Small","GEYER EUPHORBIA"
"CHGL13","Chamaesyce glyptosperma (Engelm.) Small","RIDGESEED SPURGE"
"CHGL3","Chenopodium glaucum L.","OAKLEAF GOOSEFOOT"
"CHHU3","Chamaesyce humistrata (Engelm. ex A. Gray) Small","SPREADING EUPHORBIA"
"CHIN2","Chenopodium incanum (S. Watson) A. Heller","mealy goosefoot"
"CHLA10","Chamaesyce lata (Engelm.) Small","HOARY EUPHORBIA"
"CHLA2","Cheilanthes lanosa (Michx.) D.C. Eaton","WOOLLY LIP FERN"
"CHLA5","Chasmanthium latifolium (Michx.) Yates","INDIAN WOOD-OATS"
"CHMA15","Chamaesyce maculata (L.) Small","SPOTTED EUPHORBIA"
"CHMI","Chaenorhinum minus (L.) Lange","DWARF-SNAPDRAGON"
"CHMI8","Chamaesyce missurica (Raf.) Shinners","MISSOURI SPURGE"
"CHMU2","Chenopodium murale L.","NETTLE-LEAF GOOSEFOOT"
"CHNU9","Chamaesyce nutans (Lag.) Small","EYEBANE"
"CHPA5","Chenopodium pallescens Standl.","SLIM-LEAF GOOSEFOOT"
"CHPI8","Chrysopsis pilosa Nutt.","SOFT GOLDEN-ASTER"
"CHPR","Chaerophyllum procumbens (L.) Crantz","SPREADING CHERVIL"
"CHPR5","Chenopodium pratericola Rydb.","DESERT GOOSEFOOT"
"CHPR5","Chenopodium pratericola Rydb.","PALE GOOSEFOOT"
"CHPR6","Chamaesyce prostrata (Aiton) Small","prostrate sandmat"
"CHRU","Chenopodium rubrum L.","RED GOOSEFOOT"
"CHSES","Chamaesyce serpyllifolia (Pers.) Small ssp. serpyllifolia","THYMELEAF SPURGE"
"CHSI2","Chenopodium simplex (Torr.) Raf.","MAPLELEAF GOOSEFOOT"
"CHST2","Chenopodium standleyanum Aellen","STANDLEY'S GOOSEFOOT"
"CHST8","Chamaesyce stictospora (Engelm.) Small","MAT SPURGE"
"CHVE2","Chloris verticillata Nutt.","windmillgrass"
"CHVI","Cheilanthes villosa Davenport ex Maxon","VILLOUS LIP FERN"
"CHVI4","Chloris virgata Sw.","SHOWY CHLORIS"
"CHWA","Chenopodium watsonii A. Nelson","Watson goosefoot"
"CIAL2","Cirsium altissimum (L.) Hill","TALL THISTLE"
"CIAR4","Cirsium arvense (L.) Scop.","CANADA THISTLE"
"CIAR5","Cicer arietinum L.","CHICK-PEA"
"CIDI","Cirsium discolor (Muhl. ex Willd.) Spreng.","field thistle"
"CIIN","Cichorium intybus L.","CHICORY"
"CILUC","Circaea lutetiana L. ssp. canadensis (L.) Asch. & Magnus","enchanter's nightshade"
"CIMA2","Cicuta maculata L.","water hemlock"
"CITR2","Cissus trifoliata (L.) L.","POSSUM GRAPE"
"CIUN","Cirsium undulatum (Nutt.) Spreng.","WAVYLEAF THISTLE"
"CIVU","Cirsium vulgare (Savi) Ten.","BULL THISTLE"
"CLAN","Cleomella angustifolia Torr.","NARROWLEAF RHOMBOPOD"
"CLAR5","Clinopodium arkansanum (Nutt.) House","LIMESTONE CALAMINT"
"CLFR","Clematis fremontii S. Watson","FREMONT CLEMATIS"
"CLLI2","Clematis ligusticifolia Nutt.","DECIDUOUS TRAVELER'S-JOY"
"CLPIP","Clematis pitcheri Torr. & A. Gray var. pitcheri","BLUEBELL"
"CLSE","Cleome serrulata Pursh","BEE SPIDERFLOWER"
"CLTE4","Clematis terniflora DC.","SWEET AUTUMN VIRGIN'S-BOWER"
"CLVI5","Clematis virginiana L.","VIRGINS BOWER"
"CLVIV","Claytonia virginica L. var. virginica","Virginia springbeauty"
"CNTE","Cnidoscolus texanus (Müll. Arg.) Small","TEXAS BULL-NETTLE"
"COAC2","Cotoneaster acutifolius Turcz.","Peking cotoneaster"
"COAJ","Consolida ajacis (L.) Schur","ROCKET LARKSPUR"
"COAM3","Corylus americana Walter","HAZELNUT"
"COAMR","Corispermum americanum (Nutt.) Nutt. var. rydbergii Mosyakin","bugseed"
"COAR4","Convolvulus arvensis L.","FIELD BINDWEED"
"COCA","Cocculus carolinus (L.) DC.","snailseed"
"COCA5","Conyza canadensis (L.) Cronquist","HORSEWEED FLEABANE"
"COCO13","Conoclinium coelestinum (L.) DC.","blue mistflower"
"COCO3","Commelina communis L.","dayflower"
"COCO3","Commelina communis L.","ASIATIC DAYFLOWER"
"COCO6","Corylus cornuta Marshall","BEAKED HAZELNUT"
"COCR2","Corydalis crystallina Engelm.","MEALY CORYDALIS"
"COCU2","Corydalis curvisiliqua Engelm.","CURVE-POD FUMEWORT"
"CODI5","Commelina diffusa Burm. f.","CREEPING DAYFLOWER"
"CODR","Cornus drummondii C.A. Mey.","ROUGHLEAF DOGWOOD"
"CODR2","Cooperia drummondii Herb.","Evening Rain-Lily"
"COEQ","Convolvulus equitans Benth.","Texas bindweed"
"COERA","Commelina erecta L. var. angustifolia (Michx.) Fernald","WHITE-MOUTH DAYFLOWER"
"COFL2","Cornus florida L.","FLOWERING DOGWOOD"
"COFL3","Corydalis flavula (Raf.) DC.","PALE CORYDALIS"
"COGR5","Coreopsis grandiflora Hogg ex Sweet","LARGE-FLOWER TICKSEED"
"COLA5","Coreopsis lanceolata L.","LANCE-LEAF TICKSEED"
"COMA2","Conium maculatum L.","Poison hemlock"
"COMA7","Convallaria majalis L.","LILY-OF-THE-VALLEY"
"COMIA2","Corydalis micrantha (Engelm. ex A. Gray) A. Gray ssp. australis (Chapm.) G.B. Ownbey","SMALL-FLOWER FUMEWORT"
"COOB9","Cornus obliqua Raf.","SWAMP DOGWOOD"
"COOD7","Corallorhiza odontorhiza (Willd.) Poir.","LATE CORALROOT"
"COOR","Conringia orientalis (L.) Dumort.","HARESEAR MUSTARD"
"COPA10","Coreopsis palmata Nutt.","FINGER COREOPSIS"
"COPUP","Coreopsis pubescens Elliott var. pubescens","star tickseed"
"CORA4","Conyza ramosissima Cronquist","DWARF HORSEWEED"
"COTI3","Coreopsis tinctoria Nutt.","GOLDEN TICKSEED"
"COTR4","Coreopsis tripteris L.","TALL COREOPSIS"
"COUM","Comandra umbellata (L.) Nutt.","BASTARD TOADFLAX"
"COVE2","Collinsia verna Nutt.","BLUE-EYED MARY"
"COVI3","Commelina virginica L.","VIRGINIA DAYFLOWER"
"COWI5","Corallorhiza wisteriana Conrad","SPRING CORALROOT"
"CRBE2","Crataegus berberifolia Torr. & A. Gray","barberry hawthorn"
"CRCA","Crataegus calpodendron (Ehrh.) Medik.","PEAR HAWTHORN"
"CRCA6","Croton capitatus Michx.","WOOLLY CROTON"
"CRCA9","Cryptotaenia canadensis (L.) DC.","HONEWORT"
"CRCI3","Cryptantha cinerea (Greene) Cronquist","JAMES' CAT'S-EYE"
"CRCO2","Crataegus coccinioides Ashe","Kansas hawthorn"
"CRCR2","Crataegus crus-galli L.","COCKSPUR HAWTHORN"
"CRCRE","Cryptantha crassisepala (Torr. & A. Gray) Greene var. elachantha I.M. Johnst.","THICK-SEPAL CAT'S-EYE"
"CRHO7","Croptilon hookerianum (Torr. & A. Gray) House","Hooker's scratchdaisy"
"CRLA3","Crataegus lanuginosa Sarg.","woolly hawthorn"
"CRLI2","Croton lindheimerianus Scheele","threeseed croton"
"CRMIE","Croton michauxii G.L. Webster var. ellipticus (Willd.) B.W. van Ee & P.E. Berry","CROTONOPSIS"
"CRMO2","Crataegus mollis Scheele","red haw"
"CRMO6","Croton monanthogynus Michx.","ONESEED CROTON"
"CRPE10","Cruciata pedemontana (Bellardi) Ehrend.","piedmont bedstraw"
"CRPR2","Crataegus pruinosa (Wendl. f.) K. Koch","FROSTED HAWTHORN"
"CRPU","Crataegus punctata Jacq.","DOTTED HAWTHORN"
"CRRE3","Crataegus reverchonii Sarg.","REVERCHON HAWTHORN"
"CRRU3","Crepis runcinata (James) Torr. & A. Gray","DANDELION HAWKSBEARD"
"CRSA4","Crotalaria sagittalis L.","RATTLE BOX"
"CRSU5","Crataegus succulenta Schrad. ex Link","FLESHY HAWTHORN"
"CRTE4","Croton texensis (Klotzsch) Müll. Arg.","TEXAS CROTON"
"CRVI2","Crataegus viridis L.","GREEN HAWTHORN"
"CUCE","Cuscuta cephalanthi Engelm.","BUTTERBUSH DODDER"
"CUCO2","Cuscuta compacta Juss. ex Choisy","compact dodder"
"CUCO3","Cuscuta coryli Engelm.","HAZEL DODDER"
"CUCU2","Cuscuta cuspidata Engelm.","CUSP DODDER"
"CUFO","Cucurbita foetidissima Kunth","buffalo gourd"
"CUGL3","Cuscuta glomerata Choisy","CLUSTER DODDER"
"CUGR","Cuscuta gronovii Willd. ex Schult.","GRONOVIUS' DODDER"
"CUME4","Cuscuta megalocarpa Rydb.","BIG-FRUIT DODDER"
"CUPE","Cucurbita pepo L.","YELLOW-FLOWERED GOURD"
"CUPE3","Cuscuta pentagona Engelm.","FIVEANGLED DODDER"
"CUPO","Cuscuta polygonorum Engelm.","SMARTWEED DODDER"
"CUUM","Cuscuta umbellata Kunth","FLAT-GLOBE DODDER"
"CUVI","Cuphea viscosissima Jacq.","blue waxweed"
"CYAC","Cymopterus acaulis (Pursh) Raf.","WILD PARSLEY"
"CYAC2","Cyperus acuminatus Torr. & Hook. ex Torr.","taperleaf flatsedge"
"CYACA","Cymopterus acaulis (Pursh) Raf. var. acaulis","PLAINS SPRING-PARSLEY"
"CYAT","Cycloloma atriplicifolium (Spreng.) J.M. Coult.","winged pigweed"
"CYDA","Cynodon dactylon (L.) Pers.","Bermudagrass"
"CYEC2","Cyperus echinatus (L.) Alph. Wood","globe flatsedge"
"CYER2","Cyperus erythrorhizos Muhl.","REDROOT FLATSEDGE"
"CYES","Cyperus esculentus L.","YELLOW NUTGRASS"
"CYFR2","Cystopteris fragilis (L.) Bernh.","bladderfern"
"CYHO","Cyperus houghtonii Torr.","HOUGHTON FLATSEDGE"
"CYLA","Cynanchum laeve (Michx.) Pers.","climbing milkweed"
"CYLU2","Cyperus lupulinus (Spreng.) Marcks","GREAT PLAINS FLAT SEDGE"
"CYLUL","Cyperus lupulinus (Spreng.) Marcks ssp. lupulinus","fern flatsedge"
"CYNI2","Cyperus niger Ruiz & Pav.","BLACK FLAT SEDGE"
"CYOD","Cyperus odoratus L.","SLENDER FLATSEDGE"
"CYOF","Cynoglossum officinale L.","HOUNDSTONGUE"
"CYPAP3","Cypripedium parviflorum Salisb. var. pubescens (Willd.) Knight","GREATER YELLOW LADY'S-SLIPPER"
"CYPR4","Cystopteris protrusa (Weath.) Blasdell","LOWLAND BLADDER FERN"
"CYPS","Cyperus pseudovegetus Steud.","MARSH FLAT SEDGE"
"CYSC3","Cyperus schweinitzii Torr.","SCHWEINITZ FLATSEDGE"
"CYSE3","Cyperus setigerus Torr. & Hook.","LEAN FLAT SEDGE"
"CYTE3","Cystopteris tennesseensis Shaver","TENNESSEE BLADDER FERN"
"CYVI","Cynoglossum virginianum L.","WILDCOMFREY HOUNDSTONGUE"
"CYXA2","Cyclachaena xanthiifolia (Nutt.) Fresen.","marsh elder"
"DAAU","Dalea aurea Nutt. ex Pursh","SILKTOP DALEA"
"DACA6","Daucus carota L.","WILD CARROT"
"DACA7","Dalea candida Michx. ex Willd.","WHITE PRAIRIE-CLOVER"
"DACO2","Dalea compacta Spreng.","COMPACT PRAIRIE-CLOVER"
"DAEN","Dalea enneandra Nutt.","NINEANTHER DALEA"
"DAGL","Dactylis glomerata L.","ORCHARDGRASS"
"DAJA","Dalea jamesii (Torr.) Torr. & A. Gray","JAMES DALEA"
"DALAL","Dalea lanata Spreng. var. lanata","WOOLLY PRAIRIE-CLOVER"
"DALE3","Dalea leporina (Aiton) Bullock","FOX-TAIL PRAIRIE-CLOVER"
"DAMA","Dasistoma macrophylla (Nutt.) Raf.","mullein foxglove"
"DAMU","Dalea multiflora (Nutt.) Shinners","roundhead prairie clover"
"DANAN","Dalea nana Torr. ex A. Gray var. nana","DWARF PRAIRIE-CLOVER"
"DAPU3","Daucus pusillus Michx.","SOUTHWESTERN WILD CARROT"
"DAPU5","Dalea purpurea Vent.","VIOLET PRAIRIE-CLOVER"
"DASP2","Danthonia spicata (L.) P. Beauv. ex Roem. & Schult.","POVERTY OATGRASS"
"DAST","Datura stramonium L.","JIMSONWEED"
"DATE5","Dalea tenuifolia (A. Gray) Shinners","SLIM-LEAF PRAIRIE-CLOVER"
"DAVI","Dalea villosa (Nutt.) Spreng.","SILKY PRAIRIE-CLOVER"
"DAWR2","Datura wrightii Regel","pricklyburr"
"DECA3","Delphinium carolinianum Walter","CAROLINA LARKSPUR"
"DECA7","Desmodium canadense (L.) DC.","CANADA TICKCLOVER"
"DECA8","Desmodium canescens (L.) DC.","HOARY TICKCLOVER"
"DECAV2","Delphinium carolinianum Walter ssp. virescens (Nutt.) R.E. Brooks","PLAINS LARKSPUR"
"DECI","Desmodium ciliare (Muhl. ex Willd.) DC.","HAIRY SMALL-LEAF TICK-TREFOIL"
"DECO2","Desmanthus cooleyi (Eaton) Trel.","bundleflower"
"DECU","Desmodium cuspidatum (Muhl. ex Willd.) DC. ex D. Don","LONGLEAF TICKCLOVER"
"DEGL5","Desmodium glutinosum (Muhl. ex Willd.) Alph. Wood","LARGE FLOWER TICKCLOVER"
"DEIL","Desmanthus illinoensis (Michx.) MacMill. ex B.L. Rob. & Fernald","ILLINOIS BUNDLEFLOWER"
"DEIL2","Desmodium illinoense A. Gray","ILLINOIS TICKCLOVER"
"DELE2","Desmanthus leptolobus Torr. & A. Gray","SLENDERLOBED BUNDLEFLOWER"
"DEMA2","Desmodium marilandicum (L.) DC.","SMOOTH SMALL-LEAF TICK-TREFOIL"
"DENU4","Desmodium nudiflorum (L.) DC.","NAKED-FLOWER TICK-TREFOIL"
"DEOB5","Desmodium obtusum (Muhl. ex Willd.) DC.","STIFF TICK-TREFOIL"
"DEPA7","Desmodium pauciflorum (Nutt.) DC.","FEW-FLOWER TICK-TREFOIL"
"DEPAP2","Desmodium paniculatum (L.) DC. var. paniculatum","PANICLED-LEAF TICK-TREFOIL"
"DEPI","Descurainia pinnata (Walter) Britton","PINNATE TANSYMUSTARD"
"DERO3","Desmodium rotundifolium DC.","PROSTRATE TICK-TREFOIL"
"DESE","Desmodium sessilifolium (Torr.) Torr. & A. Gray","SESSILELEAF TICKCLOVER"
"DESO2","Descurainia sophia (L.) Webb ex Prantl","FLIXWEED TANSYMUSTARD"
"DETR","Delphinium tricorne Michx.","dwarf larkspur"
"DEWO","Delphinium wootonii Rydb.","Organ Mountain larkspur"
"DIAM","Diarrhena americana P. Beauv.","American beakgrain"
"DIAR","Dianthus armeria L.","DEPTFORD PINK"
"DICI","Digitaria ciliaris (Retz.) Koeler","crabgrass"
"DICU","Dicentra cucullaria (L.) Bernh.","DUTCHMANS BREECHES"
"DIDE","Dianthus deltoides L.","maiden pink"
"DIDI","Didiplis diandra (Nutt. ex DC.) Alph. Wood","WATER-PURSLANE"
"DIFI","Digitaria filiformis (L.) Koeler","SLENDER FINGERGRASS"
"DIFU2","Dipsacus fullonum L.","teasel"
"DIIS","Digitaria ischaemum (Schreb.) Schreb. ex Muhl.","SMOOTH CRABGRASS"
"DILA4","Dipsacus laciniatus L.","CUT-LEAF TEASEL"
"DIMU2","Diplotaxis muralis (L.) DC.","SAND ROCKET"
"DIOP","Dioscorea oppositifolia L.","Chinese yam"
"DIPY","Diplazium pycnocarpon (Spreng.) Broun","GLAD FERN"
"DITET","Diodia teres Walter var. teres","ROUGH BUTTONWEED"
"DIVI3","Diodia virginiana L.","VIRGINIA BUTTONWEED"
"DIVI4","Dioscorea villosa L.","wild yam"
"DIVI5","Diospyros virginiana L.","PERSIMMON"
"DOME","Dodecatheon meadia L.","SHOOTING-STAR"
"DRAM","Dracopis amplexicaulis (Vahl) Cass.","clasping coneflower"
"DRBR","Draba brachycarpa Nutt. ex Torr. & A. Gray","SHORTFRUITED DRABA"
"DRBR3","Drosera brevifolia Pursh","dwarf sundew"
"DRCUC","Draba cuneifolia Nutt. ex Torr. & A. Gray var. cuneifolia","WEDGE-LEAF WHITLOW-GRASS"
"DRMA4","Dryopteris marginalis (L.) A. Gray","EVERGREEN WOOD FERN"
"DRPL","Draba platycarpa Torr. & A. Gray","BREADFRUIT DRABA"
"DRRE2","Draba reptans (Lam.) Fernald","WHITE WHITLOWWORT"
"DYAM","Dysphania ambrosioides (L.) Mosyakin & Clemants","Mexican-Tea"
"DYBO","Dysphania botrys (L.) Mosyakin & Clemants","Jerusalem-Oak"
"DYPA","Dyssodia papposa (Vent.) Hitchc.","PRAIRIE DOGWEED"
"ECAN2","Echinacea angustifolia DC.","BLACKSAMSON"
"ECAT","Echinacea atrorubens Nutt.","YELLOW CONEFLOWER"
"ECBE2","Echinodorus berteroi (Spreng.) Fassett","upright burrhead"
"ECCO2","Echinochloa colona (L.) Link","JUNGLE-RICE"
"ECCR","Echinochloa crus-galli (L.) P. Beauv.","BARNYARDGRASS"
"ECLO","Echinocystis lobata (Michx.) Torr. & A. Gray","WILD CUCUMBER VINE"
"ECMU2","Echinochloa muricata (P. Beauv.) Fernald","rough barnyardgrass"
"ECPA","Echinacea pallida (Nutt.) Nutt.","PALE CONEFLOWER"
"ECPR","Eclipta prostrata (L.) L.","YERBADETAJO"
"ECPU","Echinacea purpurea (L.) Moench","PURPLE CONEFLOWER"
"ECVI2","Echinocereus viridiflorus Engelm.","hedgehog cactus"
"ECVU","Echium vulgare L.","BLUEWEED"
"ELAC","Eleocharis acicularis (L.) Roem. & Schult.","NEEDLE SPIKESEDGE"
"ELAM3","Elatine americana (Pursh) Arn.","American waterwort"
"ELAN","Elaeagnus angustifolia L.","RUSSIAN OLIVE"
"ELAT","Eleocharis atropurpurea (Retz.) J. Presl & C. Presl","PURPLE SPIKE-RUSH"
"ELCA11","Elymus caninus (L.) L.","BEARDED WILD RYE"
"ELCA3","Elephantopus carolinianus Raeusch.","LEAFY ELEPHANTFOOT"
"ELCA4","Elymus canadensis L.","CANADA WILD RYE"
"ELCO2","Eleocharis compressa Sull.","FLATSTEMMED SPIKESEDGE"
"ELELE","Elymus elymoides (Raf.) Swezey ssp. elymoides","SQUIRRELTAIL"
"ELER","Eleocharis erythropoda Steud.","BALD SPIKE-RUSH"
"ELHYH","Elymus hystrix L. var. hystrix","BOTTLEBRUSHGRASS"
"ELIN3","Eleusine indica (L.) Gaertn.","GOOSEGRASS"
"ELLA","Eleocharis lanceolata Fernald","DAGGER-LEAF SPIKE-RUSH"
"ELMO2","Eleocharis montevidensis Kunth","SAND SPIKE-RUSH"
"ELNU2","Elodea nuttallii (Planch.) H. St. John","WESTERN WATERWEED"
"ELNY","Ellisia nyctelea (L.) L.","WATERPOD"
"ELOV","Eleocharis ovata (Roth) Roem. & Schult.","OVOID SPIKE-RUSH"
"ELPA3","Eleocharis palustris (L.) Roem. & Schult.","LONGSTEM SPIKESEDGE"
"ELPA5","Eleocharis parvula (Roem. & Schult.) Link ex Bluff, Nees & Schauer","LITTLE-HEAD SPIKE-RUSH"
"ELPAP","Eleocharis palustris (L.) Roem. & Schult. var. palustris","SMALL'S SPIKE-RUSH"
"ELQU","Eleocharis quadrangulata (Michx.) Roem. & Schult.","SQUARE-STEM SPIKE-RUSH"
"ELRI","Elymus riparius Wiegand","RIVER-BANK WILD RYE"
"ELRO2","Eleocharis rostellata (Torr.) Torr.","BEAKED SPIKE-RUSH"
"ELTE","Eleocharis tenuis (Willd.) Schult.","SLENDER SPIKE-RUSH"
"ELTR","Elatine triandra Schkuhr","LONGSTEM WATERWORT"
"ELTR7","Elymus trachycaulus (Link) Gould ex Shinners","SLENDER WILDRYE"
"ELVI","Elymus villosus Muhl. ex Willd.","HAIRY WILDRYE"
"ELVIV","Elymus virginicus L. var. virginicus","VIRGINIA WILD RYE"
"ELWO","Eleocharis wolfii (A. Gray) A. Gray ex Britton","WOLF SPIKESEDGE"
"ENBI","Enemion biternatum Raf.","EASTERN FALSE RUE-ANEMONE"
"ENPE4","Engelmannia peristenia (Raf.) Goodman & C.A. Lawson","ENGELMANN DAISY"
"EPCO","Epilobium coloratum Biehler","PURPLELEAF WILLOWWEED"
"EPLE2","Epilobium leptophyllum Raf.","narrowleaf willowweed"
"EQAR","Equisetum arvense L.","FIELD HORSETAIL"
"EQHY","Equisetum hyemale L.","SCOURINGRUSH HORSETAIL"
"EQLA","Equisetum laevigatum A. Braun","SMOOTH HORSETAIL"
"ERAL9","Erythronium albidum Nutt.","WHITE DOG'S TOOTH VIOLET"
"ERAN","Erigeron annuus (L.) Pers.","ANNUAL FLEABANE"
"ERAN4","Eriogonum annuum Nutt.","ANNUAL ERIOGONUM"
"ERAS2","Erysimum asperum (Nutt.) DC.","plains wallflower"
"ERBER","Erigeron bellidiastrum Nutt. var. robustus Cronquist","western daisy fleabane"
"ERBU","Erigenia bulbosa (Michx.) Nutt.","HARBINGER-OF-SPRING"
"ERCA","Eragrostis capillaris (L.) Nees","LACEGRASS"
"ERCI","Eragrostis cilianensis (All.) Vign. ex Janchen","STINKGRASS"
"ERCI6","Erodium cicutarium (L.) L'Hér. ex Aiton","filaree"
"ERCO28","Erigeron colomexicanus A. Nelson","running fleabane"
"ERCO8","Eriochloa contracta Hitchc.","PRAIRIE CUPGRASS"
"ERCU","Eragrostis curtipedicellata Buckley","gummy lovegrass"
"ERCU2","Eragrostis curvula (Schrad.) Nees","WEEPING LOVEGRASS"
"ERDI4","Erigeron divergens Torr. & A. Gray","SPREADING FLEABANE"
"EREFE","Eriogonum effusum Nutt. var. effusum","SPREADING WILD BUCKWHEAT"
"ERFL","Erigeron flagellaris A. Gray","TRAILING FLEABANE"
"ERFR","Eragrostis frankii C.A. Mey. ex Steud.","sandbar lovegrass"
"ERGA","Erucastrum gallicum (Willd.) O.E. Schulz","DOG MUSTARD"
"ERHIH2","Erechtites hieraciifolius (L.) Raf. ex DC. var. hieraciifolius","American burnweed"
"ERHY","Eragrostis hypnoides (Lam.) Britton, Sterns & Poggenb.","TEAL LOVEGRASS"
"ERIN","Eragrostis intermedia Hitchc.","PLAINS LOVE GRASS"
"ERIN7","Erysimum inconspicuum (S. Watson) MacMill.","SMALLFLOWER WALLFLOWER"
"ERLA3","Eriogonum lachnogynum Torr. ex Benth.","WOOLYCUP WILD BUCKWHEAT"
"ERLO5","Eriogonum longifolium Nutt.","UMBRELLA PLANT"
"ERLOL4","Eriogonum longifolium Nutt. var. longifolium","LONG-LEAF WILD BUCKWHEAT"
"ERME15","Erythronium mesochoreum Knerr","MIDLAND FAWN-LILY"
"ERMI5","Eragrostis minor Host","little lovegrass"
"ERMO2","Erigeron modestus A. Gray","plains fleabane"
"ERPE","Eragrostis pectinacea (Michx.) Nees ex Steud.","CAROLINA LOVEGRASS"
"ERPH","Erigeron philadelphicus L.","PHILADELPHIA FLEABANE"
"ERPI5","Erioneuron pilosum (Buckley) Nash","HAIRY WOOLLY GRASS"
"ERPU","Erigeron pulchellus Michx.","ROBIN'S-PLANTAIN"
"ERPU2","Erigeron pumilus Nutt.","LOW FLEABANE"
"ERPUP3","Erigeron pumilus Nutt. ssp. pumilus","SHAGGY FLEABANE"
"ERRE4","Erysimum repandum L.","spreading wallflower"
"ERSE","Eragrostis secundiflora J. Presl","red lovegrass"
"ERSE2","Eragrostis sessilispica Buckley","tumble lovegrass"
"ERSE5","Eriochloa sericea (Scheele) Munro ex Vasey","TEXAS CUP GRASS"
"ERSP","Eragrostis spectabilis (Pursh) Steud.","PURPLE LOVEGRASS"
"ERST3","Erigeron strigosus Muhl. ex Willd.","DAISY FLEABANE"
"ERSTS2","Erigeron strigosus Muhl. ex Willd. var. strigosus","PRAIRIE FLEABANE"
"ERTE7","Erigeron tenuis Torr. & A. Gray","SLENDER-LEAF FLEABANE"
"ERTR3","Eragrostis trichodes (Nutt.) Alph. Wood","sand lovegrass"
"ERTR3","Eragrostis trichodes (Nutt.) Alph. Wood","India lovegrass"
"ERVES","Eruca vesicaria (L.) Cav. ssp. sativa (Mill.) Thell.","ROCKETSALAD"
"ERYUY","Eryngium yuccifolium Michx. var. yuccifolium","RATTLESNAKE MASTER"
